macrozona;nombre;marca;codigo;n;precio_compra_prom;precio_compra_std;margen_error_compra;precio_compra_sup;precio_compra_inf;perc_error_compra;precio_venta_prom;precio_venta_std;margen_error_venta;precio_venta_sup;precio_venta_inf;perc_error_venta
MACROZONA_4;MAGGI BASE ESCALOPAS 90G;MAGGI;7,80295E+12;10;476.30;34.79;21.56;497.86;454.74;4.527;709.00;39.85;24.7;733.7;684.3;3.483
MACROZONA_1;AGUA SABORIZADA AQUARIUS MANZANA SIN AZÚCAR AÑADIDA 1,6 L;AQUARIUS;7,80161E+12;8;750.88;91.89;63.67;814.55;687.2;8.48;1156.25;159.1;110.25;1266.5;1046.0;9.535
MACROZONA_4;COMINO MOLIDO EDRA 15 GR;EDRA;7,80242E+12;10;177.30;6.68;4.14;181.44;173.16;2.337;283.80;33.46;20.74;304.54;263.06;7.308
MACROZONA_6;GOLD TENTACIONES  LATTE VAINILLA 136 G;TENTACIONES;7,8028E+12;5;268.60;71.1;62.32;330.92;206.28;23.202;449.80;141.33;123.88;573.68;325.92;27.542
MACROZONA_4;MAYONESA DON JUAN DOYPACK 800 GR;DON JUAN;7,80235E+12;4;1154.50;210.4;206.19;1360.69;948.31;17.86;1762.50;193.11;189.25;1951.75;1573.25;10.737
MACROZONA_6;YOGUR GRIEGO NATURAL SIN AZÚCAR DANONE 150 G;GRIEGO;7,80296E+12;2;338.00;11.31;15.68;353.68;322.32;4.639;475.00;35.36;49.0;524.0;426.0;10.316
MACROZONA_5;NÉCTAR SOPROLE PIÑA 200 ML;SOPROLE;7,8029E+12;12;200.42;49.37;27.93;228.35;172.49;13.937;316.67;53.65;30.36;347.02;286.31;9.587
MACROZONA_4;BEBIDA ORANGE CRUSH 2 LT RETORNABLE;ORANGE CRUSH;7,80162E+12;18;1079.11;147.93;68.34;1147.45;1010.77;6.333;1496.61;96.25;44.47;1541.08;1452.15;2.971
MACROZONA_5;VINO DONA DOMINGA CABERNET SAUVIGNON 750 ML;DOÑA DOMINGA;7,80445E+12;2;2543.50;202.94;281.26;2824.76;2262.24;11.058;3500.00;0.0;0.0;3500.0;3500.0;0.0
MACROZONA_5;MOSTACILLA MULTICOLOR GOURMET 100 GR;GOURMET;7,80241E+12;4;816.75;103.53;101.46;918.21;715.29;12.422;1025.00;125.83;123.31;1148.31;901.69;12.031
MACROZONA_2;GALLETA PRINCIPE CHOCOLATE 85 G;PRINCIPE;7,44103E+12;5;347.40;91.11;79.86;427.26;267.54;22.987;500.00;111.8;98.0;598.0;402.0;19.6
MACROZONA_5;BEBIDA ENERGÉTICA RED BULL TRADICIONAL LATA 473CC ;RED BULL;9,00249E+12;11;1664.73;138.2;81.67;1746.4;1583.06;4.906;2139.91;118.11;69.8;2209.71;2070.11;3.262
MACROZONA_5;CHAMPIÑONES ENTEROS ESMERALDA 184 G;ESMERALDA;7,80132E+12;9;645.00;118.38;77.34;722.34;567.66;11.991;894.44;162.49;106.16;1000.6;788.28;11.869
MACROZONA_4;NECTAR WATTS DURAZNO 1,5 LITROS;WATTS;7,80162E+12;2;1000.00;0.0;0.0;1000.0;1000.0;0.0;1550.00;353.55;490.0;2040.0;1060.0;31.613
MACROZONA_6;PAÑO ESPONJA ANTIBACTERIAL SPONTEX FIBRO, 3 U;MARCA DUMMY;7,80501E+12;2;1699.00;0.0;0.0;1699.0;1699.0;0.0;2445.00;63.64;88.2;2533.2;2356.8;3.607
MACROZONA_6;TAMPONES LADYSOFT SÚPER PLUS FLUJO INTENSO 8 UN;LADYSOFT;7,8065E+12;3;2083.33;671.44;759.81;2843.14;1323.53;36.471;2860.00;547.45;619.5;3479.5;2240.5;21.661
MACROZONA_5;SNACK KRYZPO CREMA CEBOLLA 37G;KRYZPO;7,8028E+12;12;430.25;46.93;26.55;456.8;403.7;6.172;625.00;33.71;19.07;644.07;605.93;3.052
MACROZONA_6;GALLETAS MINI SELZ QUESO 35 GR;SELZ;7,80223E+12;6;142.33;36.89;29.52;171.85;112.81;20.74;208.33;37.64;30.12;238.45;178.22;14.456
MACROZONA_5;SHAMPOO BABY EVITA LÁGRIMAS SIMONDS 340ML;SIMONDS;7,80495E+12;2;1275.00;318.2;441.0;1716.0;834.0;34.588;1740.00;353.55;490.0;2230.0;1250.0;28.161
MACROZONA_4;AVENA TRADICIONAL QUAKER 450 GR;QUAKER;7,802E+12;21;913.05;101.77;43.53;956.58;869.52;4.767;1353.29;168.07;71.89;1425.17;1281.4;5.312
MACROZONA_4;LECHE SURLAT SEMIDESCREMADA SIN TAPA 1 LT;SURLAT;7,80462E+12;6;674.67;26.14;20.91;695.58;653.75;3.1;896.67;5.16;4.13;900.8;892.53;0.461
MACROZONA_4; TREMENDA MOROCHA  CHOCOLATE 95 GR.;MOROCHA;7,61304E+12;29;709.21;62.15;22.62;731.83;686.59;3.189;4051.55;16329.68;5943.4;9994.95;-1891.85;146.694
MACROZONA_4;LAVALOZA BRIKS LIMON 1 LITRO;BRIKS;7,80988E+12;4;628.25;49.95;48.95;677.2;579.3;7.792;1022.50;129.2;126.61;1149.11;895.89;12.383
MACROZONA_6;YOGHURT+CEREAL MILO C/CUCHARA, NESTLÉ 142 G;MILO;7,61303E+12;7;419.57;39.63;29.36;448.93;390.21;6.997;615.43;45.49;33.7;649.13;581.73;5.476
MACROZONA_4;VODKA ABSOLUT RASPBERRI 750ML;ABSOLUT;7,31204E+12;2;8100.00;424.26;588.0;8688.0;7512.0;7.259;11945.00;1477.85;2048.2;13993.2;9896.8;17.147
MACROZONA_4;VINO CABERNET SAUVIGNON EXPORTACIÓN VIÑA CONCHA Y TORO 1.5 L;VIÑA CONCHA Y TORO;7,80432E+12;2;2208.00;104.65;145.04;2353.04;2062.96;6.569;3075.00;106.07;147.0;3222.0;2928.0;4.78
MACROZONA_2;LASAÑA LUCCHETTI PREC 360 G;LUCCHETTI;7,8025E+12;5;1021.00;252.8;221.59;1242.59;799.41;21.703;1500.00;136.93;120.02;1620.02;1379.98;8.002
MACROZONA_6;NÉCTAR SOPROLE NARANJA, CAJITA 200 ML;SOPROLE;7,8029E+12;8;180.75;16.74;11.6;192.35;169.15;6.418;305.00;32.51;22.53;327.53;282.47;7.387
MACROZONA_4;OREO PACK 6 GALLETA OREO COOKIES&CREAM 216 G;OREO;7,6222E+12;6;764.00;105.98;84.8;848.8;679.2;11.1;1165.00;233.13;186.54;1351.54;978.46;16.012
MACROZONA_6;QUESO CREMA CHILOLAC 100 GR;CHILOLAC;7,80291E+12;3;384.67;63.13;71.44;456.1;313.23;18.571;649.67;86.89;98.33;747.99;551.34;15.135
MACROZONA_5;BOMBONERA MAITRE TRUFFOUT EXQUISITE 180GR;MAITRE TRUFFOUT;9,00286E+12;2;3679.50;1867.47;2588.18;6267.68;1091.32;70.341;4690.00;1838.48;2548.0;7238.0;2142.0;54.328
MACROZONA_2;JUGO VIVO LIGHT MANGO 7 G;VIVO;7,8022E+12;4;122.25;12.53;12.28;134.53;109.97;10.042;192.50;9.57;9.38;201.88;183.12;4.874
MACROZONA_5;TOALLAS PAPEL DH MI HOGAR 3X13 MT;MI HOGAR;7,80465E+12;2;995.00;7.07;9.8;1004.8;985.2;0.985;1444.50;219.91;304.78;1749.28;1139.72;21.099
MACROZONA_3;SERVILLETA ABOLENGO MINI 22X23CM 40 UN;ABOLENGO;7,8065E+12;13;184.85;58.17;31.62;216.47;153.23;17.107;300.00;95.74;52.05;352.05;247.95;17.349
MACROZONA_5;PICADO NESTLÉ NATURNES CHARQUICÁN, 250 G;NESTLÉ NATURNES;7,61303E+12;2;1423.00;108.89;150.92;1573.92;1272.08;10.606;1950.00;70.71;98.0;2048.0;1852.0;5.026
MACROZONA_5;YOGHURT BATIDO SOPROLE PLATANO 120 G;SOPROLE;7,8029E+12;19;165.68;17.26;7.76;173.45;157.92;4.684;246.84;37.72;16.96;263.8;229.88;6.871
MACROZONA_2;BEBIDA ISOTONICA GATORADE FRUTOS TROPICALES 750 ML;GATORADE;7,80162E+12;2;868.50;55.86;77.42;945.92;791.08;8.914;1195.00;7.07;9.8;1204.8;1185.2;0.82
MACROZONA_4;JUGO POLVO SPRIM MANGO 35 GR.;SPRIM;7,80258E+12;2;112.50;17.68;24.5;137.0;88.0;21.778;175.00;35.36;49.0;224.0;126.0;28.0
MACROZONA_1;PASTA CAROZZI MOSTACCIOLI 46 400 GRS;CAROZZI;7,80258E+12;4;575.50;61.98;60.74;636.24;514.76;10.554;795.75;70.8;69.38;865.13;726.37;8.719
MACROZONA_4;LONGANICILLA DE CAMPO PREM.LA CRIANZA,VACÍO 280G;LA CRIANZA;7,80961E+12;3;1258.00;69.28;78.4;1336.4;1179.6;6.232;2103.33;353.88;400.46;2503.79;1702.88;19.039
MACROZONA_2;PALMITOS ESMERALDA EN RODAJAS, 400 G;ESMERALDA;7,80242E+12;8;1268.25;196.12;135.9;1404.15;1132.35;10.716;1787.50;305.7;211.84;1999.34;1575.66;11.851
MACROZONA_2;CLOROX QUITAMANCHA POLVO R/COL;CLOROX;7,70214E+12;3;188.67;18.77;21.24;209.91;167.43;11.258;320.00;62.45;70.67;390.67;249.33;22.084
MACROZONA_6;CHEETOS SUFLÉ SABOR MANI 230G;CHEETOS;7,802E+12;2;1155.00;219.2;303.8;1458.8;851.2;26.303;1675.00;459.62;637.0;2312.0;1038.0;38.03
MACROZONA_6;CLORO GEL IMPEKE LIMÓN, 900 ML;MARCA DUMMY;7,80681E+12;2;915.50;119.5;165.62;1081.12;749.88;18.091;1500.00;282.84;392.0;1892.0;1108.0;26.133
MACROZONA_1;DETERGENTE POLVO PARA ROPA OSO 400GR;OSO;7,80452E+12;2;481.50;68.59;95.06;576.56;386.44;19.742;750.00;0.0;0.0;750.0;750.0;0.0
MACROZONA_5;YERBA MATE TRADICION DONA JAVIERA 250 GR;DOÃ‘A JAVIERA;7,80188E+12;6;948.33;280.19;224.2;1172.53;724.14;23.641;1565.00;422.32;337.92;1902.92;1227.08;21.592
MACROZONA_5;CERA CREMA INCOLORA BRILLINA, 360 G;MARCA DUMMY;7,80504E+12;12;773.42;255.95;144.82;918.24;628.6;18.725;1059.17;206.37;116.77;1175.93;942.4;11.024
MACROZONA_3;PASTA CAROZZI ESPIRAL 400GR;CAROZZI;7,80258E+12;7;569.00;50.56;37.46;606.46;531.54;6.583;802.86;79.1;58.6;861.46;744.26;7.299
MACROZONA_6;JB, CREMA DE AJÍ CHILENO, 240 G;JB;7,80264E+12;2;789.00;196.58;272.44;1061.44;516.56;34.53;1120.00;240.42;333.2;1453.2;786.8;29.75
MACROZONA_4;PEREJIL MOLIDO EDRA X 15 G;EDRA;7,80242E+12;2;202.50;3.54;4.9;207.4;197.6;2.42;344.50;64.35;89.18;433.68;255.32;25.887
MACROZONA_4;DESODORANTE SPEED STICK MENS ACTIV 1.8 OZ 12UN;SPEED;22200940214;3;1483.33;104.08;117.78;1601.11;1365.55;7.94;1933.33;115.47;130.67;2064.0;1802.67;6.759
MACROZONA_5;CIF, CLOROGEL AROMA LIMÓN, 900 ML;CIF;7,805E+12;2;1334.50;333.05;461.58;1796.08;872.92;34.588;1875.00;247.49;343.0;2218.0;1532.0;18.293
MACROZONA_2;TÉ HIERBAS SURTIDAS SUPREMO 20 BOLSITAS;SUPREMO;7,80188E+12;5;838.60;148.84;130.46;969.06;708.14;15.557;1209.80;231.74;203.13;1412.93;1006.67;16.791
MACROZONA_3;JUGO EN POLVO ZUKO NARANJA PLÁTANO, 35 G;ZUKO;7,8028E+12;5;138.20;15.51;13.6;151.8;124.6;9.84;230.00;44.72;39.2;269.2;190.8;17.043
MACROZONA_5;CHOCLO GRANOS FRUTOS DEL MAIPO 200G;MAIPO;7,8013E+12;5;399.40;44.77;39.25;438.65;360.15;9.826;574.00;55.05;48.25;622.25;525.75;8.406
MACROZONA_2;PAPAS FRITAS ORIGINAL PRINGLES 149 GR;PRINGLES;38000138416;3;1105.67;99.32;112.4;1218.06;993.27;10.165;1700.00;173.21;196.0;1896.0;1504.0;11.529
MACROZONA_6;CHOCOLATE BLANCO KIT KAT X 41.5 GR;KITKAT;7,891E+12;3;525.00;25.0;28.29;553.29;496.71;5.389;800.00;50.0;56.58;856.58;743.42;7.073
MACROZONA_5;RON SUPERIOR BLANCO BACARDÍ 750 ML;BACARDI;7,50101E+12;4;5399.50;1075.48;1053.97;6453.47;4345.53;19.52;6722.50;1136.38;1113.65;7836.15;5608.85;16.566
MACROZONA_4;SANDWICH MIGA INTEGRAL DAILY FRESH 185G;DAILY FRESH;7,80874E+12;2;1259.00;15.56;21.56;1280.56;1237.44;1.712;1850.00;212.13;294.0;2144.0;1556.0;15.892
MACROZONA_2;ATUN DESMENUZADO AL AGUA COLISEO 170G;COLISEO;7,80461E+12;2;569.00;118.79;164.64;733.64;404.36;28.935;775.00;106.07;147.0;922.0;628.0;18.968
MACROZONA_5;NÉCTAR PIÑA LIGHT WATTS, 200 CC;WATTS;7,80281E+12;2;168.00;16.97;23.52;191.52;144.48;14.0;295.00;7.07;9.8;304.8;285.2;3.322
MACROZONA_1;SPRAY AIRE DE MONTAÑA HOME SWEET HOME 360ML;HOME SWEET HOME;7,80495E+12;2;2195.00;431.34;597.8;2792.8;1597.2;27.235;2799.50;566.39;784.98;3584.48;2014.52;28.04
MACROZONA_4;CARBON SULFA DISPLAY X 10 COMP;MARCA DUMMY;7,80004E+12;2;107.50;60.1;83.3;190.8;24.2;77.488;200.00;141.42;196.0;396.0;4.0;98.0
MACROZONA_4;LUSTRAMUEBLES VIRGINIA CREMA VAINILLA, 250 ML;MARCA DUMMY;7,80504E+12;4;939.50;45.91;44.99;984.49;894.51;4.789;1375.00;125.83;123.31;1498.31;1251.69;8.968
MACROZONA_4;HELADO SAVORY PURA FRUTA PIÑA JENGIBRE 75 ML;PURA FRUTA;7,61304E+12;18;723.00;113.92;52.63;775.63;670.37;7.279;1023.83;54.6;25.22;1049.06;998.61;2.464
MACROZONA_5;PAPAS MOM'S CACERAS 160G;MOM'S;7,802E+12;10;810.60;51.47;31.9;842.5;778.7;3.936;1135.00;205.55;127.4;1262.4;1007.6;11.225
MACROZONA_4;TÉ HELADO ARIZONA 680 CC, LIMON NATURAL;ARIZONA;6,13009E+11;3;1203.00;40.71;46.06;1249.06;1156.94;3.829;1783.00;126.36;142.99;1925.99;1640.01;8.02
MACROZONA_5;TIKA NATIVAS ANDINAS 35G;TIKA;7,80463E+12;2;545.50;64.35;89.18;634.68;456.32;16.348;800.00;141.42;196.0;996.0;604.0;24.5
MACROZONA_4;LICOR DE CACAO MITJANS 25º 750 CC;MITJANS;7,80215E+12;3;3363.00;161.2;182.42;3545.42;3180.58;5.424;4629.67;234.16;264.98;4894.64;4364.69;5.723
MACROZONA_5;SHAMPOO SEDAL 200ML RESTAU;SEDAL;7,79129E+12;5;860.60;254.75;223.3;1083.9;637.3;25.947;1123.80;192.61;168.83;1292.63;954.97;15.023
MACROZONA_5;YOGHURT GRIEGO TROZOS DURAZNO 110 G;GRIEGO;7,80296E+12;3;297.33;49.05;55.51;352.84;241.82;18.669;403.33;45.09;51.03;454.36;352.31;12.651
MACROZONA_4;MANTEQUILLA SIN LACTOSA QUILLAYES 200 G;MARCA DUMMY;7,80293E+12;4;1761.25;47.68;46.72;1807.97;1714.53;2.653;2407.50;90.32;88.52;2496.02;2318.98;3.677
MACROZONA_2;BEBIDA SPRITE ZERO 350 ML;SPRITE;7,80161E+12;2;511.00;31.11;43.12;554.12;467.88;8.438;735.00;91.92;127.4;862.4;607.6;17.333
MACROZONA_5;DULCE SKITTLES ORIGINAL BOLSA 61.5GR;SKITTLES;22000018465;2;697.50;2.12;2.94;700.44;694.56;0.422;945.00;63.64;88.2;1033.2;856.8;9.333
MACROZONA_6;FILM ALUSA FOIL STANDARD 7.5 M ALUHOME;MARCA DUMMY;7,80188E+12;2;1193.50;320.32;443.94;1637.44;749.56;37.196;1750.00;494.97;686.0;2436.0;1064.0;39.2
MACROZONA_4;TEQUILA DOÑA CAMILA AGAVE GOLD CON GUSANO 1000ML;DOÑA CAMILA;7,50033E+12;2;5280.00;395.98;548.8;5828.8;4731.2;10.394;8000.00;0.0;0.0;8000.0;8000.0;0.0
MACROZONA_5;HAMBURGUESA DE CARNE LA ESPAÑOLA 50 G;LA ESPAÑOLA;7,80193E+12;9;125.33;15.27;9.98;135.31;115.36;7.961;200.00;25.0;16.33;216.33;183.67;8.167
MACROZONA_5;ESPUMANTE OPERA PRIMA PINK 750 ML;OPERA PRIMA;17619025058;5;3796.00;202.56;177.55;3973.55;3618.45;4.677;4820.00;238.75;209.27;5029.27;4610.73;4.342
MACROZONA_4;PASTA DE CHOCLO MINUTO VERDE BOLSA 1 KG.;MINUTO VERDE;7,80122E+12;3;1951.00;55.97;63.34;2014.34;1887.66;3.247;2763.33;247.05;279.56;3042.9;2483.77;10.117
MACROZONA_4;TOALLITAS DESMAQUILLANTES NIVEA FACIAL PURE 25 U.;MARCA DUMMY;4,00581E+12;2;1290.00;0.0;0.0;1290.0;1290.0;0.0;1995.00;7.07;9.8;2004.8;1985.2;0.491
MACROZONA_4;SÉMOLA CON LECHE SALSA DE CARAMELO POSTRES DE LA ABUELA SOPROLE 140 G;SOPROLE;7,8029E+12;5;434.00;63.45;55.62;489.62;378.38;12.816;579.80;75.76;66.41;646.21;513.39;11.454
MACROZONA_5;VELA NUMERO 6 1UN; ;7,80613E+12;2;478.00;31.11;43.12;521.12;434.88;9.021;650.00;70.71;98.0;748.0;552.0;15.077
MACROZONA_4;JUGO 100% PURO AFE 300 CC, PERA;MARCA DUMMY;7,80283E+12;2;872.50;64.35;89.18;961.68;783.32;10.221;1190.00;197.99;274.4;1464.4;915.6;23.059
MACROZONA_4;CORAZÓN DE ALCACHOFAS ESMERALDA 400 GR.;ESMERALDA;7,80132E+12;2;2438.00;511.95;709.52;3147.52;1728.48;29.103;3550.00;353.55;490.0;4040.0;3060.0;13.803
MACROZONA_5;CHOCOLATE BLANCO ARCOR TAB 100 GR;ARCOR;7,80223E+12;4;888.75;234.18;229.49;1118.24;659.26;25.822;1152.75;306.17;300.04;1452.79;852.71;26.029
MACROZONA_4;VINO UNDURRAGA PINOT MERLOT 750ML;UNDURRAGA PINOT;7,80432E+12;2;2129.00;107.48;148.96;2277.96;1980.04;6.997;3000.00;141.42;196.0;3196.0;2804.0;6.533
MACROZONA_4;VINO MISIONES DE RENGO CUVEE GRAN RESERVA CABERNET SAUVIGNON BOTELLA 750 ML;MISIONES DE RENGO;7,8087E+12;2;4816.50;730.44;1012.34;5828.84;3804.16;21.018;6745.00;346.48;480.2;7225.2;6264.8;7.119
MACROZONA_5;ALIM PERRO CARNE CEREAL CHAMP DOG 1.5 KG;CHAMPION DOG;7,8041E+12;2;1910.00;0.0;0.0;1910.0;1910.0;0.0;2600.00;0.0;0.0;2600.0;2600.0;0.0
MACROZONA_5;INSECTICIDA KILLER TODO INSECTO 560 CC;MARCA DUMMY;7,80504E+12;10;1495.50;160.27;99.34;1594.84;1396.16;6.642;2144.80;266.63;165.26;2310.06;1979.54;7.705
MACROZONA_5;SALCHICHA VIENESAS POLLO MONTINA 5UN;MONTINA;7,80197E+12;4;655.00;57.79;56.63;711.63;598.37;8.646;962.50;34.03;33.35;995.85;929.15;3.465
MACROZONA_3;TÉ CEYLÁN PREMIUM SUPREMO 20 BOLSITAS DOBLE CAMARA;SUPREMO;7,80188E+12;7;938.29;83.27;61.69;999.97;876.6;6.574;1299.86;84.68;62.73;1362.59;1237.13;4.826
MACROZONA_1;AGUA TÓNICA CANADA DRY 1.5 L;CANADA DRY;7,80162E+12;2;1525.00;233.35;323.4;1848.4;1201.6;21.207;2325.00;176.78;245.0;2570.0;2080.0;10.538
MACROZONA_4;VINO CABERNET SUAVIGNON LEON DE TARAPACA 750CC;TARAPACA;7,80434E+12;2;1846.50;20.51;28.42;1874.92;1818.08;1.539;2575.00;176.78;245.0;2820.0;2330.0;9.515
MACROZONA_6;SOPA PARA UNO MAGGI SABOR COSTILLA CON FIDEOS 16 G;MAGGI;7,61329E+12;2;247.50;3.54;4.9;252.4;242.6;1.98;360.00;14.14;19.6;379.6;340.4;5.444
MACROZONA_4;JUGO MARACUYA FRUGO 1,75 LT.;FRUGO;7,80281E+12;3;733.33;202.07;228.67;962.0;504.67;31.182;1466.67;503.32;569.56;2036.23;897.1;38.834
MACROZONA_4;JB, MOSTAZA, 250 G;JB;7,80264E+12;2;714.00;107.48;148.96;862.96;565.04;20.863;925.00;106.07;147.0;1072.0;778.0;15.892
MACROZONA_5;CERVEZA SOL 470 CC;SOL;7,8021E+12;2;641.50;37.48;51.94;693.44;589.56;8.097;849.50;70.0;97.02;946.52;752.48;11.421
MACROZONA_5;MANJARATE BI-CAPA SOPROLE 80 G;SOPROLE;7,8029E+12;3;473.33;23.09;26.13;499.47;447.2;5.521;633.33;28.87;32.67;666.0;600.67;5.158
MACROZONA_3;CHOCOLATE BLANCO MILKA 100 G;MILKA;4,0257E+12;4;946.75;102.64;100.59;1047.34;846.16;10.625;1437.50;75.0;73.5;1511.0;1364.0;5.113
MACROZONA_4;TÉ HIERBAS JENJIBRE Y LIMÓN SUPREMO 20 BOLSITAS;SUPREMO;7,80188E+12;2;888.50;157.68;218.54;1107.04;669.96;24.597;1299.50;283.55;392.98;1692.48;906.52;30.241
MACROZONA_5;TINTURA DE PELO 666 GUINDA KIT ILICIT 1 UN;ILICIT;7,80492E+12;4;1369.50;89.97;88.17;1457.67;1281.33;6.438;2035.00;296.03;290.11;2325.11;1744.89;14.256
MACROZONA_6;CERVEZA ROYAL GUARD AMBER ALE LATA 6 X 470 CC;ROYAL GUARD;7,8021E+12;2;678.50;2.12;2.94;681.44;675.56;0.433;950.00;70.71;98.0;1048.0;852.0;10.316
MACROZONA_5;CARAMELO AMBROSOLI TOFFEE MINT 405 GRS;AMBROSOLI;7,8022E+12;2;920.50;1255.11;1739.5;2660.0;-819.0;188.973;1200.00;1626.35;2254.0;3454.0;-1054.0;187.833
MACROZONA_3;YOGU YOGU LONCOLECHE DAMASCO, 200 ML;LONCOLECHE;7,80291E+12;2;281.50;68.59;95.06;376.56;186.44;33.769;465.00;21.21;29.4;494.4;435.6;6.323
MACROZONA_3;BEBIDA SPRITE ZERO 3 L;SPRITE;7,80161E+12;2;1510.00;98.99;137.2;1647.2;1372.8;9.086;2125.00;247.49;343.0;2468.0;1782.0;16.141
MACROZONA_4;CHOCOLATE RELLENO CAPRI FRUTILLA 30G;CAPRI;7,61303E+12;70;200.64;25.59;5.99;206.64;194.65;2.988;315.70;33.57;7.86;323.56;307.84;2.491
MACROZONA_2;INSECTISIDA AEROSOL TODO INSECTO 360 ML RAID;MARCA DUMMY;7,79052E+12;2;2675.00;176.78;245.0;2920.0;2430.0;9.159;3550.00;70.71;98.0;3648.0;3452.0;2.761
MACROZONA_5;MANI SIN SAL SEMBRASOL 100 GR;SEMBRASOL;7,80461E+12;11;674.64;95.56;56.47;731.11;618.16;8.371;948.91;80.07;47.32;996.23;901.59;4.986
MACROZONA_4;COLUNQUEN DURAZNO MITADES 835GR;COLUNQUEN;7,8018E+12;2;1150.00;353.55;490.0;1640.0;660.0;42.609;1850.00;777.82;1078.0;2928.0;772.0;58.27
MACROZONA_4;MARGARINA SOPROLE POTE 250 G;SOPROLE;7,8029E+12;14;692.36;130.14;68.17;760.53;624.18;9.847;1000.00;167.38;87.68;1087.68;912.32;8.768
MACROZONA_5;GALLETA MEGA DUO GULLÓN CHOCOLATE, 500 G;GULLON;8,41038E+12;9;1459.78;75.9;49.59;1509.37;1410.19;3.397;1960.00;136.38;89.1;2049.1;1870.9;4.546
MACROZONA_4;PAPAS LAY'S STAX ORIGINAL 142G;LAY'S;7,802E+12;7;987.71;28.34;21.0;1008.71;966.72;2.126;1542.86;78.68;58.29;1601.14;1484.57;3.778
MACROZONA_5;CLORO CLORINDA CORRIENTE 500ML;CLORINDA;7,80508E+12;20;546.90;97.97;42.94;589.84;503.96;7.851;786.45;103.7;45.45;831.9;741.0;5.779
MACROZONA_6;CHOCOLATE NIKOLO 27G;NIKOLO;7,80223E+12;15;176.20;34.04;17.23;193.43;158.97;9.776;292.67;52.98;26.81;319.48;265.86;9.161
MACROZONA_6;BEBIDA SPRITE LATA 220 ML;SPRITE;7,80161E+12;6;400.83;19.92;15.94;416.78;384.89;3.977;583.17;81.73;65.4;648.57;517.77;11.215
MACROZONA_6;CASATA PIÑA TRENDY 1.0 L;TRENDY;7,80155E+12;6;1426.50;172.49;138.02;1564.52;1288.48;9.676;2081.67;332.59;266.13;2347.79;1815.54;12.784
MACROZONA_4;CHOCOLATE M&MS MINI TUBO 30.6GR;M&M;40000002376;11;725.36;82.46;48.73;774.1;676.63;6.718;1040.91;76.87;45.43;1086.34;995.48;4.364
MACROZONA_4;YOGHURT GRIEGO NATURAL SIN ENDULZAR NESTLE 120 GR;NESTLÉ;7,61304E+12;17;242.71;35.45;16.85;259.56;225.86;6.943;370.59;40.23;19.12;389.71;351.46;5.16
MACROZONA_4;FIDEO CANUTO RAYADO LUCHETTI 400 G;LUCCHETTI;7,8025E+12;19;560.79;67.49;30.35;591.14;530.44;5.411;798.32;82.07;36.9;835.22;761.41;4.623
MACROZONA_4;ABLANDADOR D/ROPA POLVO WONDERFUL 250 GR;WONDERFUL;7,80551E+12;5;438.20;45.35;39.75;477.95;398.45;9.071;738.00;164.23;143.95;881.95;594.05;19.505
MACROZONA_5;CERVEZA ROYAL GUARD, 355 ML;ROYAL GUARD;7,8021E+12;7;676.86;123.74;91.66;768.52;585.19;13.543;1010.00;106.61;78.98;1088.98;931.02;7.82
MACROZONA_6;TÉ SUPREMO LA RENDIDORA, 20 BOLSITAS;MARCA DUMMY;7,80188E+12;10;365.60;43.07;26.69;392.29;338.91;7.301;542.00;54.12;33.54;575.54;508.46;6.189
MACROZONA_4;FRESH UP BABY TOALLA PREMIUM 50 UNIDADES;FRESH UP;7,80467E+12;7;670.29;122.86;91.02;761.3;579.27;13.579;1074.29;249.12;184.55;1258.84;889.73;17.179
MACROZONA_2;ESPIRALES PARMA, 400 G;PARMA;7,80258E+12;3;429.33;75.37;85.29;514.63;344.04;19.867;600.00;100.0;113.16;713.16;486.84;18.86
MACROZONA_4;CHOCOLATE SAPITO 100 GR;SAPITO;7,80223E+12;16;844.25;94.43;46.27;890.52;797.98;5.481;1209.94;131.66;64.51;1274.45;1145.42;5.332
MACROZONA_4;CHOCOLATE BLANCO ARCOR TAB 100 GR;ARCOR;7,80223E+12;23;853.61;117.65;48.08;901.69;805.53;5.633;1225.04;130.28;53.24;1278.29;1171.8;4.346
MACROZONA_6;CERVEZA BECKER LATON 740CC;BECKER;7,80213E+12;2;577.00;0.0;0.0;577.0;577.0;0.0;925.00;106.07;147.0;1072.0;778.0;15.892
MACROZONA_6;WHISKY JACK DANIELS FIRE 750 CC;JACK DANIELS;82184001172;2;19000.00;1414.21;1960.0;20960.0;17040.0;10.316;26745.00;1760.7;2440.2;29185.2;24304.8;9.124
MACROZONA_4;SNACKS DETODITO I LAY'S 290G;DE TODITO;7,802E+12;43;1731.02;255.96;76.51;1807.53;1654.52;4.42;2424.84;265.79;79.44;2504.28;2345.39;3.276
MACROZONA_2;PIZZA A LA PIEDRA ESPAÑOLA PF LISTO, 465 G;MARCA DUMMY;7,80193E+12;2;2012.50;53.03;73.5;2086.0;1939.0;3.652;3000.00;0.0;0.0;3000.0;3000.0;0.0
MACROZONA_7;CLUB, TÉ ORIGINAL 20 BOLSITAS;CLUB;7,805E+12;2;477.50;31.82;44.1;521.6;433.4;9.236;700.00;70.71;98.0;798.0;602.0;14.0
