"macrozona","nombre","marca","codigo","n","precio_compra_prom","precio_compra_std","margen_error_compra","precio_compra_sup","precio_compra_inf","perc_error_compra","precio_venta_prom","precio_venta_std","margen_error_venta","precio_venta_sup","precio_venta_inf","perc_error_venta"
MACROZONA_5,GOMITAS AMBROSOLI AMBERRIES 25 GRS,AMBROSOLI,"7802200135741",25,136.84,18.84,7.39,144.23,129.45,5.398,213.20,27.8,10.9,224.1,202.3,5.111
MACROZONA_5,CÓCTEL SOUR SECRETO PERUANO LIMÓN 1 L,SECRETO PERUANO,"7804658470085",6,3056.67,216.02,172.86,3229.52,2883.81,5.655,4131.67,494.39,395.59,4527.26,3736.08,9.575
MACROZONA_4,"NÉCTAR WATT'S, PIÑA, CAJITA 200 ML",WATTS,"7802810006400",21,179.19,23.26,9.95,189.14,169.24,5.552,312.86,38.36,16.41,329.26,296.45,5.244
MACROZONA_5,"CHICLE TRIDENT 6 UN, MENTA",TRIDENT,"7702133862809",3,197.67,30.27,34.25,231.92,163.41,17.33,349.67,0.58,0.65,350.32,349.01,0.187
MACROZONA_5,PISCO MAL PASO ESPECIAL 35° 750 ML,MAL PASO,"7804617140004",4,4504.25,489.24,479.45,4983.7,4024.8,10.644,5812.50,458.94,449.76,6262.26,5362.74,7.738
MACROZONA_2,"NÉCTAR ANDINA DEL VALLE NARANJA 1,5 L",ANDINA DEL VALLE,"7802820700053",11,931.09,98.09,57.97,989.06,873.13,6.226,1345.45,72.3,42.73,1388.18,1302.73,3.176
MACROZONA_5,GASEOSA CANADA DRY GINGER ALE 3L,CANADA DRY,"7801620001896",12,1474.00,195.32,110.51,1584.51,1363.49,7.498,2002.50,165.87,93.85,2096.35,1908.65,4.687
MACROZONA_6,HARINA SIN POLVO MOLINO YANINE 1K,MOLINO YANINE,"7802612000057",2,749.50,71.42,98.98,848.48,650.52,13.206,1025.00,35.36,49.0,1074.0,976.0,4.78
MACROZONA_4,PAPAS RUCA´S SELECT CREMA Y CEBOLLA 100G,RUCA'S,"6917554726352",6,888.50,104.83,83.89,972.39,804.61,9.441,1316.67,103.28,82.64,1399.31,1234.03,6.277
MACROZONA_6,MINI POSTRE FLAGG FRUTOS DEL BOSQUE 190 G TRENDY,FLAGG,"7801552005733",3,623.33,28.43,32.17,655.51,591.16,5.161,866.67,76.38,86.43,953.09,780.24,9.972
MACROZONA_4,SALCHICHA SUREÑA (20 UNIDADES),MARCA DUMMY,"7801930005089",4,1826.25,223.51,219.04,2045.29,1607.21,11.994,2462.25,160.42,157.21,2619.46,2305.04,6.385
MACROZONA_4,YOGHURT BTF FRUTILLA SOPROLE 165 G,SOPROLE,"7802900000301",29,430.76,49.57,18.04,448.8,412.72,4.188,618.97,48.06,17.49,636.46,601.47,2.826
MACROZONA_5,HELADO SAVORY DANKY KING CREMA DE LIMÓN 125 ML,DANKY,"7613287171665",4,1133.00,98.82,96.85,1229.85,1036.15,8.548,1515.00,50.0,49.0,1564.0,1466.0,3.234
MACROZONA_4,AGUITA OCHO HIERBAS 20 SOBRES X 1G,MARCA DUMMY,"7801875111012",8,766.38,105.03,72.78,839.16,693.59,9.497,1055.00,81.42,56.42,1111.42,998.58,5.348
MACROZONA_1,NÉCTAR WATT'S TUTTI KIWI 1.5 L,WATTS,"7801620002343",2,1145.00,360.62,499.8,1644.8,645.2,43.651,1600.00,0.0,0.0,1600.0,1600.0,0.0
MACROZONA_1,HELADO CRAZY CHIRI ALEGRE SAVORY 170 ML,CRAZY,"7613036868228",3,718.33,74.22,83.99,802.32,634.35,11.692,993.33,5.77,6.53,999.87,986.8,0.658
MACROZONA_1,LECHE POLVO ENTERA COLUN 120 GR,COLUN,"7802920003023",2,840.00,84.85,117.6,957.6,722.4,14.0,1175.00,35.36,49.0,1224.0,1126.0,4.17
MACROZONA_2,BEBIDA COCA COLA EXPRESS 237 ML.,COCA COLA,"7801610880104",3,213.33,11.55,13.07,226.4,200.27,6.125,300.00,0.0,0.0,300.0,300.0,0.0
MACROZONA_3,"CÓCTEL DE VODKA SPIRIT BERRY 5.5º, BOTELLA 275 CC",SPIRIT,"8411640001371",2,1200.00,0.0,0.0,1200.0,1200.0,0.0,1675.00,35.36,49.0,1724.0,1626.0,2.925
MACROZONA_4,PISCO MISTRAL NOBEL EXTRA AÑEJADO 40º 750 ML,MISTRAL,"7802175453253",3,8940.67,60.01,67.91,9008.58,8872.76,0.76,12033.33,896.29,1014.25,13047.58,11019.09,8.429
MACROZONA_2,TÉ CEYLÁN MILDRED TEA 20 BOLSITAS,MILDRED TEA,"7801875052018",5,576.40,91.18,79.93,656.33,496.47,13.866,843.80,53.41,46.81,890.61,796.99,5.548
MACROZONA_4,"CUCURUCHO MINICCO HAZELNUT CREAM 25G, 12 UN",MINICCO,"8699462609436",6,292.83,17.27,13.82,306.65,279.02,4.718,449.83,54.96,43.97,493.81,405.86,9.776
MACROZONA_5,LIMPIADOR LÍQUIDO LYSOFORM DESINFECTANTE PISOS LAVANDA 420 CC.,MARCA DUMMY,"7790520024954",2,849.50,211.42,293.02,1142.52,556.48,34.493,1250.00,70.71,98.0,1348.0,1152.0,7.84
MACROZONA_2,MARGARINA CALO 125G,CALO,"7802810021120",4,237.50,51.86,50.82,288.32,186.68,21.397,385.00,23.8,23.33,408.33,361.67,6.059
MACROZONA_3,CHICLE BIGTIME ULTRA GREEN MINT 24GR 12 UN,BIGTIME,"7794612413855",4,663.00,71.61,70.18,733.18,592.82,10.586,887.50,47.87,46.91,934.41,840.59,5.286
MACROZONA_3,CHOCOLATE RELL ENERGY HOBBY 55 GR,HOBBY,"7802225583978",3,541.33,15.01,16.99,558.32,524.35,3.138,783.33,57.74,65.33,848.67,718.0,8.34
MACROZONA_5,PAPAS FRITAS KRYZPO ORIGINAL 65 GRS,KRYZPO,"7802800533701",2,612.50,3.54,4.9,617.4,607.6,0.8,800.00,0.0,0.0,800.0,800.0,0.0
MACROZONA_5,RON MADDERO DORADO 40º 1000CC,MADDERO,"7804339003014",5,3284.20,487.56,427.36,3711.56,2856.84,13.013,4280.00,286.36,251.0,4531.0,4029.0,5.865
MACROZONA_4,CREMA DENTAL COLGATE TOTAL CLEAN MINT 75 ML,COLGATE,"099176480310",7,1937.43,262.71,194.62,2132.05,1742.81,10.045,2708.57,204.97,151.85,2860.42,2556.72,5.606
MACROZONA_2,GOMITAS GUSANOS ACIDOS FINI 40G,FINI,"7908228801764",3,276.33,38.42,43.48,319.81,232.85,15.735,466.67,28.87,32.67,499.33,434.0,7.0
MACROZONA_5,JAMÓN PIERNA ARTESANAL RDA 200 GR,MARCA DUMMY,"7801930018270",2,1722.50,109.6,151.9,1874.4,1570.6,8.819,2475.00,176.78,245.0,2720.0,2230.0,9.899
MACROZONA_4,BAILEY'S ORIGINAL 75CL,BAILEYS,"5011013100132",7,12457.29,389.01,288.18,12745.47,12169.11,2.313,15897.14,1188.71,880.61,16777.75,15016.54,5.539
MACROZONA_6,PASTA DENTAL TRIPLE ACCION COLGATE,COLGATE,"7509546000985",5,783.40,135.79,119.02,902.42,664.38,15.193,1220.00,83.67,73.34,1293.34,1146.66,6.011
MACROZONA_5,FRUNA GALLETA COCOCHIPAMARILLA 64GR,FRUNA,"7802408017054",4,125.75,18.23,17.86,143.61,107.89,14.205,200.00,0.0,0.0,200.0,200.0,0.0
MACROZONA_5,MAGGI BASE HAMBURGUESA 90G,MAGGI,"7802950006575",2,505.00,35.36,49.0,554.0,456.0,9.703,670.00,28.28,39.2,709.2,630.8,5.851
MACROZONA_5,"COMPOTA NESTLE 120 GR, MANZANA",NESTLÉ,"7613037839326",4,313.75,21.64,21.21,334.96,292.54,6.759,420.00,24.49,24.0,444.0,396.0,5.715
MACROZONA_4,LIMPIADOR LÍQUIDO GLADE 900 CC.,MARCA DUMMY,"7790520009326",7,761.43,83.55,61.9,823.32,699.53,8.129,1162.86,129.71,96.09,1258.95,1066.77,8.263
MACROZONA_5,ESPUMANTE VALDIVIESO BRUT 750 ML,VALDIVIESO,"7802180068169",5,3653.40,516.97,453.15,4106.55,3200.25,12.403,4698.00,329.42,288.75,4986.75,4409.25,6.146
MACROZONA_4,JABÓN LÍQUIDO BALLERINA YOGHURT Y MIEL DOYPACK 900 ML,BALLERINA,"7804920000620",11,976.91,93.49,55.25,1032.16,921.66,5.656,1451.82,96.83,57.22,1509.04,1394.59,3.942
MACROZONA_5,HUEVO BLANCO MEDIANO HUEVOS DE HOY 30 UN,MARCA DUMMY,"7804184000053",2,2520.00,0.0,0.0,2520.0,2520.0,0.0,3900.00,0.0,0.0,3900.0,3900.0,0.0
MACROZONA_5,ESTUCHE KISSES CHOCOLATE LECHE HERSHEY 74 G,HERSHEY'S,"7802420002076",2,1516.00,0.0,0.0,1516.0,1516.0,0.0,1990.00,0.0,0.0,1990.0,1990.0,0.0
MACROZONA_5,ELVERGEL MERMELADA DURAZNO 200GR,ELVERGEL,"7809635401090",2,408.00,0.0,0.0,408.0,408.0,0.0,530.00,0.0,0.0,530.0,530.0,0.0
MACROZONA_3,"EMBLEM, TÉ NEGRO, 100 BOLSITAS",EMBLEM,"7801810117543",2,1605.50,415.07,575.26,2180.76,1030.24,35.831,2600.00,141.42,196.0,2796.0,2404.0,7.538
MACROZONA_3,ARVEJAS PERELLO ESPECIAL 300 G,PERELLO,"7809562401002",3,497.00,34.6,39.15,536.15,457.85,7.877,683.33,28.87,32.67,716.0,650.67,4.78
MACROZONA_6,"VINO MANQUEHUITO COOLER PIÑA, LATA 350 CC",MANQUEHUITO,"7804300132835",2,579.50,28.99,40.18,619.68,539.32,6.934,825.00,35.36,49.0,874.0,776.0,5.939
MACROZONA_4,GALLETAS DULCES DELICIAS DE FRAMBUESA PULMAHUE 4 UN,PULMAHUE,"7803495002213",2,1420.00,0.0,0.0,1420.0,1420.0,0.0,1990.00,14.14,19.6,2009.6,1970.4,0.985
MACROZONA_3,JALEA PIÑA 110 G,NESTLÉ,"7613035281462",2,240.00,28.28,39.2,279.2,200.8,16.333,354.50,7.78,10.78,365.28,343.72,3.041
MACROZONA_3,HELADO SAVORY CHOCOLATE SUIZO Y FRUTOS DEL BOSQUE 1L,SAVORY,"7613287221629",3,1705.67,614.95,695.88,2401.55,1009.78,40.798,2783.33,104.08,117.78,2901.11,2665.55,4.232
MACROZONA_5,RAMITAS SAL EVERCRISP 120G,EVERCRISP,"7802000002755",23,749.65,68.79,28.11,777.76,721.54,3.75,1020.39,62.57,25.57,1045.96,994.82,2.506
MACROZONA_4,VINAGRE VINO ROSADO 500 ML,MARCA DUMMY,"7802337101046",24,639.00,85.65,34.27,673.27,604.73,5.363,988.33,161.45,64.59,1052.93,923.74,6.536
MACROZONA_4,ESCENCIA VAINILLA TRAVERSO 115,TRAVERSO,"7802337000677",9,402.67,58.04,37.92,440.58,364.75,9.417,610.00,60.42,39.47,649.47,570.53,6.471
MACROZONA_4,DISFRUTA ANTIÁCIDO REFRESCANTE CLÁSICO 5 GRS,DISFRUTA,"7800004261505",27,129.52,42.95,16.2,145.72,113.32,12.508,275.89,65.61,24.75,300.64,251.14,8.97
MACROZONA_4,LECHE ENTERA COLUN 200 ML,COLUN,"7802920801858",18,287.11,40.88,18.89,306.0,268.23,6.578,433.83,53.08,24.52,458.35,409.31,5.652
MACROZONA_4,MONSTER ENERGY MANGO LOCO 473ML, ,"070847035800",36,1083.69,215.13,70.28,1153.97,1013.42,6.485,1662.19,153.54,50.16,1712.35,1612.04,3.018
MACROZONA_6,PICKLES SURTIDOS DON JUAN 200 G,DON JUAN,"7802351461201",7,723.57,103.64,76.78,800.35,646.8,10.611,1072.86,112.8,83.56,1156.42,989.29,7.789
MACROZONA_6,BEBIDA SPRITE  350 ML,SPRITE,"7801610005194",21,528.86,40.55,17.34,546.2,511.52,3.279,822.81,95.26,40.74,863.55,782.07,4.952
MACROZONA_6,CERVEZA LEMON LATA 355 CC,LEMON,"7802100006097",6,598.50,40.5,32.41,630.91,566.09,5.415,850.00,89.44,71.57,921.57,778.43,8.42
MACROZONA_4,"PATÉ DE JAMÓN P.F, 125 G",MARCA DUMMY,"7801930003139",21,310.00,59.99,25.66,335.66,284.34,8.277,491.19,82.75,35.39,526.58,455.8,7.205
MACROZONA_4,ALIMENTO HÚMEDO PARA PERRO CANNES POUCH SABOR CARNE 100 G,CANNES,"7804438003359",5,402.20,43.19,37.86,440.06,364.34,9.412,644.00,63.87,55.99,699.99,588.01,8.694
MACROZONA_6,LIMPIADOR CLORINDA CLOROGEL 500 GR,CLORINDA,"7805080691536",4,641.00,102.0,99.96,740.96,541.04,15.594,987.25,86.12,84.4,1071.65,902.85,8.549
MACROZONA_4,"TÉ ORJAS INSTANTÁNEO, LATA 30 G",ORJAS,"7802800521067",6,1042.17,62.48,49.99,1092.16,992.17,4.797,1399.50,89.44,71.57,1471.07,1327.93,5.114
MACROZONA_4,"JUGO KAPO NARANJA, 200 ML",KAPO,"7802820250206",35,162.80,28.99,9.61,172.41,153.19,5.9,283.26,38.6,12.79,296.04,270.47,4.514
MACROZONA_5,ARROZ GR 2 GRAN SELECION 1 KG TUCAPEL,TUCAPEL,"7801420220138",12,939.50,113.18,64.04,1003.54,875.46,6.816,1277.50,120.16,67.99,1345.49,1209.51,5.322
MACROZONA_5,"GELATINA NARANJA 10 PORCIONES DAILY 22,5 GR",DAILY,"7809558102463",5,431.20,64.44,56.48,487.68,374.72,13.099,595.80,38.96,34.15,629.95,561.65,5.732
MACROZONA_5,"CLUB, TÉ ORIGINAL 20 BOLSITAS",CLUB,"7805000306533",28,434.86,78.96,29.25,464.1,405.61,6.726,639.96,99.69,36.93,676.89,603.04,5.77
MACROZONA_1,BEBIDA COCA-COLA SIN AZÚCAR 3 L,COCA-COLA,"7801610305560",8,1737.50,193.27,133.93,1871.43,1603.57,7.708,2242.50,134.24,93.03,2335.53,2149.47,4.148
MACROZONA_5,CLORO CLOROX ROPA COLOR 370 ML,CLOROX,"7805025693731",22,596.91,73.76,30.82,627.73,566.09,5.163,826.32,88.33,36.91,863.23,789.41,4.467
MACROZONA_6,GELATINA AMBROSOLI FRAMBUESA 100 GRS,AMBROSOLI,"7802200361072",6,533.83,99.58,79.68,613.51,454.15,14.926,799.83,77.72,62.19,862.02,737.65,7.775
MACROZONA_4,CEREAL INFANTIL NESTUM PROBIÓTICOS TRIGO MIEL 250G,NESTUM,"7613035939370",10,1248.10,86.29,53.48,1301.58,1194.62,4.285,1742.00,92.59,57.39,1799.39,1684.61,3.294
MACROZONA_1,CANELA ENTERA EDRA 15 GR,EDRA,"7802420004674",3,459.67,21.22,24.01,483.68,435.65,5.224,596.67,5.77,6.53,603.2,590.13,1.095
MACROZONA_4,CREMA DENTAL ORAL-B 3D WHITE BRILLIANT FRESH 70 G,ORAL-B,"7506295388487",3,735.00,50.74,57.42,792.42,677.58,7.813,1017.00,29.44,33.32,1050.32,983.68,3.276
MACROZONA_4,DESODORANTE AMBIENTAL AROM JARDÍN LAVANDA 360 CC,MARCA DUMMY,"7805040000576",27,930.33,79.04,29.81,960.15,900.52,3.205,1333.26,144.51,54.51,1387.77,1278.75,4.088
MACROZONA_6,QUEQUE FAMILIAR SIN AZÚCAR BROWNIE 1P 250G G NUTRABIEN,NUTRABIEN,"7803525001001",9,1063.44,239.1,156.21,1219.65,907.23,14.689,1581.00,140.38,91.71,1672.71,1489.29,5.801
MACROZONA_5,CHOCOLATE DE LECHE TRENCITO 14G,TRENCITO,"7802950072679",29,165.66,16.59,6.04,171.69,159.62,3.644,254.14,31.57,11.49,265.63,242.65,4.521
MACROZONA_5,NÉCTAR WATT'S DURAZNO BOCA ANCHA 1.5 L,WATTS,"7801620011611",32,1056.44,87.91,30.46,1086.9,1025.98,2.883,1428.44,75.57,26.18,1454.62,1402.25,1.833
MACROZONA_5,PAPAS FRITAS MARCO POLO CASERAS 250 G,MARCO POLO,"7802420003929",14,1001.71,88.32,46.27,1047.98,955.45,4.619,1442.14,113.76,59.59,1501.73,1382.55,4.132
MACROZONA_5,CAFÉ MOLIDO COPACABANA 250 GR,COPACABANA,"7801315023110",4,2717.75,80.19,78.59,2796.34,2639.16,2.892,3681.00,25.11,24.61,3705.61,3656.39,0.669
MACROZONA_4,HELADO FRAC CHOCOLATE 70ML, ,"7802705401099",5,503.20,55.58,48.71,551.91,454.49,9.681,671.80,40.14,35.18,706.98,636.62,5.237
MACROZONA_5,QUESAVILLAS PANCHO VILLA 200G,PANCHO VILLA,"7802095000209",9,737.89,57.01,37.25,775.14,700.64,5.048,1009.89,78.12,51.04,1060.93,958.85,5.054
MACROZONA_3,SHAMPOO ELVIVE REPARACION TOTAL 200ML,ELVIVE,"7509552193831",2,1000.00,0.0,0.0,1000.0,1000.0,0.0,1450.00,70.71,98.0,1548.0,1352.0,6.759
MACROZONA_4,YOGHURT CHAMYTO FRUTILLA 115 G,CHAMYTO,"7613037416725",10,201.30,23.42,14.52,215.82,186.78,7.212,311.00,44.58,27.63,338.63,283.37,8.885
MACROZONA_1,PASTA DENTAL TRIPLE ACCION COLGATE,COLGATE,"7509546000985",4,720.00,414.09,405.8,1125.8,314.2,56.362,1267.25,82.89,81.23,1348.48,1186.02,6.41
MACROZONA_4,CAFÉ GOLD 170 G,GOLD,"7802800500611",9,2922.78,391.17,255.56,3178.34,2667.22,8.744,4027.78,476.39,311.24,4339.02,3716.54,7.727
MACROZONA_4,SHAMPOO HEAD & SHOULDERS HIDRATACIÓN ACEITE DE COCO 375 ML,HEAD & SHOULDERS,"7500435142557",4,2566.50,238.32,233.55,2800.05,2332.95,9.1,3385.00,299.83,293.84,3678.84,3091.16,8.681
MACROZONA_2,CHOCOLATE RELLENO CAPRI FRUTILLA 30G,CAPRI,"7613034279309",6,193.83,36.82,29.46,223.3,164.37,15.2,313.33,29.44,23.56,336.89,289.78,7.518
MACROZONA_5,HAMBURGUESA DE SOYA MR VEGGIE 100 G,MARCA DUMMY,"7801930009254",6,387.17,105.46,84.39,471.55,302.78,21.796,558.33,66.46,53.18,611.51,505.16,9.524
MACROZONA_6,ARROZ GR 2 LARGO BLUE BONET TUCAPEL 1 KG,TUCAPEL,"7801420210139",2,930.00,98.99,137.2,1067.2,792.8,14.753,1200.00,0.0,0.0,1200.0,1200.0,0.0
MACROZONA_3,VINO VIÑA SANTA HELENA TINTO 2 L,SANTA HELENA,"7804300123918",3,2371.67,82.92,93.84,2465.5,2277.83,3.957,3233.33,57.74,65.33,3298.67,3168.0,2.021
MACROZONA_5,WHISKY JACK DANIEL'S APPLE 750 CC,JACK DANIELS,"082184004371",7,21206.29,1214.72,899.88,22106.16,20306.41,4.243,27678.43,1027.83,761.43,28439.86,26917.0,2.751
MACROZONA_4,CHIS POP TUTTI FRUTTI EVERCRISP 220GR,EVERCRISP,"7802000015328",46,1147.24,89.02,25.73,1172.96,1121.51,2.242,1711.67,183.56,53.05,1764.72,1658.63,3.099
MACROZONA_2,PAPAS FRITAS CORTE AMERICANAS MARCO POLO 200 GR,MARCO POLO,"7802420151477",6,764.67,7.2,5.76,770.43,758.9,0.754,1033.17,81.73,65.4,1098.57,967.77,6.33
MACROZONA_5,NÉCTAR DURAZNO ANDINA DEL VALLE CAJA 200 ML,ANDINA DEL VALLE,"7802820550504",17,187.06,31.09,14.78,201.84,172.28,7.9,293.47,28.37,13.49,306.96,279.99,4.595
MACROZONA_2,BEBIDA ENERGÉTICA RED BULL TRADICIONAL LATA 355CC,RED BULL,"9002490221010",7,1191.57,128.37,95.1,1286.67,1096.47,7.981,1842.86,127.24,94.26,1937.12,1748.6,5.115
MACROZONA_2,MANTECA CRUCINA 100G,CRUCINA,"7802810022042",2,369.50,89.8,124.46,493.96,245.04,33.683,570.00,28.28,39.2,609.2,530.8,6.877
MACROZONA_5,LECHE SIN LACTOSA SEMIDESCREMADA COLUN 1L,COLUN,"7802920009322",2,832.00,107.48,148.96,980.96,683.04,17.904,1200.00,70.71,98.0,1298.0,1102.0,8.167
MACROZONA_5,SNACK NATURES HEART PROTEÍNA 30G,NATURES HEART,"7862107786484",4,373.00,16.91,16.57,389.57,356.43,4.443,497.50,5.0,4.9,502.4,492.6,0.985
MACROZONA_5,GELATINA NARANJA AMBROSOLI 50G,AMBROSOLI,"7802200363984",10,354.00,30.98,19.2,373.2,334.8,5.425,482.00,51.16,31.71,513.71,450.29,6.579
MACROZONA_5,"YOGU YOGU LONCOLECHE VAINILLA, 200 ML",LONCOLECHE,"7802910305205",7,350.86,48.92,36.24,387.1,314.61,10.33,485.71,63.73,47.21,532.93,438.5,9.721
MACROZONA_2,GALLETA AVENA CHOCOLATE 1P 175G G NUTRABIEN,NUTRABIEN,"7803525999780",3,793.67,153.25,173.42,967.09,620.25,21.851,1150.00,86.6,98.0,1248.0,1052.0,8.522
MACROZONA_5,GALLETA COSTA GRAN CEREAL MUESLI 135 GRS,COSTA,"7802215302060",6,552.67,22.4,17.93,570.59,534.74,3.243,758.33,58.45,46.77,805.1,711.56,6.168
MACROZONA_3,CHEEZELS EVERCRISP SABOR QUESO HORNEADOS 110 G,CHEEZELS,"7802000011931",6,783.33,31.64,25.32,808.65,758.02,3.232,1099.83,89.67,71.75,1171.58,1028.08,6.524
MACROZONA_4,ANTITRANSPIRANTE GILLETTE HYDRA GEL VITAMINA E 82 G ,GILLETTE,"7500435140607",5,2010.00,169.71,148.75,2158.75,1861.25,7.401,2656.00,279.96,245.4,2901.4,2410.6,9.239
MACROZONA_4,GASEOSA 7UP 500 ML,"7UP","7801620855215",9,680.56,63.88,41.74,722.29,638.82,6.133,988.78,33.29,21.75,1010.53,967.03,2.2
MACROZONA_2,CHOCOLATE MILKA LECHE 100GR,MILKA,"3045140105502",2,855.00,15.56,21.56,876.56,833.44,2.522,1100.00,0.0,0.0,1100.0,1100.0,0.0
MACROZONA_5,FINI GOMITAS AROS DE FRUTILLA 90 G,FINI,"7898591455193",4,715.50,29.55,28.96,744.46,686.54,4.047,925.00,64.55,63.26,988.26,861.74,6.839
MACROZONA_5,LIMPIADOR DESINF VAINILLA IGENIX 0.9 LT,IGENIX,"7805040004864",3,651.00,135.24,153.04,804.04,497.96,23.509,963.33,55.08,62.32,1025.66,901.01,6.47
MACROZONA_5,DETERGENTE EN POLVO BIO FRESCURA MATIC 400G,MATIC,"7804609730114",9,546.67,95.51,62.4,609.07,484.27,11.414,789.78,110.38,72.11,861.89,717.67,9.131
MACROZONA_4,HELADO SAVORY LA CREMERÍA PLÁTANO/MANJAR 1 L,LA CREMERIA,"7613036568890",4,3338.00,75.84,74.33,3412.33,3263.67,2.227,4695.00,464.08,454.79,5149.79,4240.21,9.687
MACROZONA_5,OBLEA BAÑADA SUPER 8 DIECIOCHERO 24X34G,SUPER 8,"7613036615266",7,172.29,20.57,15.24,187.53,157.05,8.846,257.14,18.9,14.0,271.14,243.14,5.444
MACROZONA_4,QUINOA CAROZZI 250 GRS,CAROZZI,"7800120749031",4,1857.50,171.54,168.11,2025.61,1689.39,9.05,2622.50,121.21,118.79,2741.29,2503.71,4.529
MACROZONA_5,CHOCOLATE COSTA RAMA BLANCO 115 GRS,COSTA,"7802215124693",9,1412.78,193.79,126.61,1539.39,1286.17,8.962,1918.89,187.11,122.25,2041.14,1796.64,6.371
MACROZONA_3,DESODORANTE AMBIENTE AROM FRESCURA CÍTRICA 360CC,AROM,"7805040000606",3,973.33,22.55,25.51,998.85,947.82,2.621,1400.00,100.0,113.16,1513.16,1286.84,8.083
MACROZONA_1,BEBIDA COCA COLA EXPRESS 237 ML.,COCA COLA,"7801610880104",4,231.00,8.41,8.24,239.24,222.76,3.566,312.50,25.0,24.5,337.0,288.0,7.84
MACROZONA_5,OMO DETERGENTE POLVO MULTIACCIÓN 2.7 KG,OMO,"7805000317317",6,3667.17,232.83,186.3,3853.47,3480.87,5.08,5475.00,640.12,512.2,5987.2,4962.8,9.355
MACROZONA_4,PIZZAS JAM QUESO CONG PF LISTO 465 G,MARCA DUMMY,"7801930013268",5,2482.20,372.63,326.63,2808.83,2155.57,13.159,3726.00,417.53,365.98,4091.98,3360.02,9.822
MACROZONA_5,AZUCAR MERKAT 1 KG,MERKAT,"7808743601903",3,594.67,26.56,30.05,624.72,564.61,5.054,786.67,11.55,13.07,799.73,773.6,1.661
MACROZONA_4,CERVEZA ARTESANAL STOUT ALE BOCK KUNSTMANN BOTELLA 330 ML,KUNSTMANN,"7802107001361",3,1174.67,4.04,4.57,1179.24,1170.09,0.389,1526.67,25.17,28.48,1555.14,1498.19,1.865
MACROZONA_1,"VINO MERLOT GATO NEGRO 1,5 L",GATO,"7804300131715",2,2462.00,0.0,0.0,2462.0,2462.0,0.0,3500.00,0.0,0.0,3500.0,3500.0,0.0
MACROZONA_5,VINO GATO SELECCIÓN DULCE 750ML, ,"7804300151812",3,1597.00,19.67,22.26,1619.26,1574.74,1.394,2116.67,76.38,86.43,2203.09,2030.24,4.083
MACROZONA_4,ANTITRANSPIRANTE EN AEROSOL DOVE GO FRESH PEPINO Y TÉ VERDE 150 ML,DOVE,"7791293040028",3,1729.67,68.7,77.75,1807.41,1651.92,4.495,2500.00,0.0,0.0,2500.0,2500.0,0.0
MACROZONA_4,ARCOR DURAZNOS EN MITADES 820G,ARCOR,"7793360414527",7,1475.29,25.14,18.62,1493.91,1456.66,1.262,2218.43,169.87,125.84,2344.27,2092.58,5.673
MACROZONA_3,BEBIDA COCA COLA RETORNABLE  1L, ,"7801610001042",5,659.20,132.93,116.52,775.72,542.68,17.676,968.00,96.8,84.85,1052.85,883.15,8.765
MACROZONA_5,GALLETA COSTA CRACKELET SAL DE MAR 70 GRS,COSTA,"7802215501531",3,376.67,14.43,16.33,393.0,360.33,4.336,503.00,6.08,6.88,509.88,496.12,1.368
MACROZONA_3,HELADO SAVORY CHOCOLATE BLANCO FRAMBUESA 1L,SAVORY,"7613287221438",2,2140.00,226.27,313.6,2453.6,1826.4,14.654,2649.50,70.0,97.02,2746.52,2552.48,3.662
MACROZONA_3,DULCE DE LECHE COLONIAL LA SERENISIMA 400GR,LA SERENISIMA,"7790742140609",2,1619.50,47.38,65.66,1685.16,1553.84,4.054,2150.00,70.71,98.0,2248.0,2052.0,4.558
MACROZONA_4,BOTELLÓN CLOS DE PIRQUE CARMENERE 1.5 L,CLOS DE PIRQUE,"7804320723655",2,2246.50,217.08,300.86,2547.36,1945.64,13.392,3045.00,77.78,107.8,3152.8,2937.2,3.54
MACROZONA_4,GALL TRITON FRUTILLA 126GRS,TRITON,"7613034565884",8,483.25,43.98,30.48,513.73,452.77,6.307,699.88,65.36,45.29,745.17,654.58,6.471
MACROZONA_5,GALLETAS CHAMPAÑA CRIOLLITAS MCKAY 100 G,MCKAY,"7802230082831",29,794.03,81.77,29.76,823.8,764.27,3.748,1071.03,101.96,37.11,1108.14,1033.93,3.465
MACROZONA_4,COMPOTA VIVO MIFRUT PERA 90 GRS,VIVO,"7802200270039",23,295.43,44.73,18.28,313.72,277.15,6.188,463.87,41.33,16.89,480.76,446.98,3.641
MACROZONA_4,MANTEQUILLA COLUN 250 G,COLUN,"7802920203300",36,1585.72,144.22,47.11,1632.83,1538.61,2.971,2247.69,156.55,51.14,2298.84,2196.55,2.275
MACROZONA_4,HELADO MAGNUM CHOCOLATE ALMENDRAS 100ML,MAGNUM,"7805000310493",5,1212.00,99.24,86.99,1298.99,1125.01,7.177,1574.00,74.03,64.89,1638.89,1509.11,4.122
MACROZONA_5,CERVEZA AUSTRAL CALAFATE 330 ML,AUSTRAL,"7809634100048",6,1153.67,98.64,78.93,1232.6,1074.73,6.842,1516.67,51.64,41.32,1557.99,1475.35,2.724
MACROZONA_4,DETERGENTE BRIKS ROPA BLANCA 5 LITROS,BRIKS,"7806935004587",13,2042.15,110.5,60.07,2102.22,1982.09,2.941,2779.23,218.92,119.0,2898.24,2660.23,4.282
